Index, CenterX, CenterY, CenterZ, NormalX, NormalY, NormalZ, RMS, Horiz_ext, Vert_ext, Surf_ext, Surface, Dip dir., Dip
1493,949.365,814.866,894.023,0.526393,-0.819913,0.225061,0.0063255,0.183252,0.15171,0.0278011,0.0250393,147,76
1254,948.57,813.417,893.358,-0.810492,0.356547,-0.464733,0.00631371,0.171861,0.152511,0.0262108,0.0230918,113,62
1165,952.789,822.769,895.244,-0.691089,-0.251354,0.677655,0.016675,0.259974,0.231909,0.0602904,0.037837,250,47
1163,949.861,815.575,895.167,-0.203351,0.00593769,-0.979088,0.0153287,0.177267,0.172586,0.0305939,0.0130464,91,11
1157,949.961,816.062,894.967,-0.966205,-0.246553,0.0752344,0.0203769,0.517189,0.182399,0.0943347,0.059987,255,85
1152,950.234,816.347,894.706,-0.616442,0.501914,-0.606698,0.0174886,0.135823,0.168551,0.0228931,0.0151224,129,52
1532,944.422,808.989,893.463,0.499505,-0.490836,-0.713845,0.011323,0.23633,0.189061,0.044681,0.0241605,314,44
1149,951.944,819.458,894.255,-0.798201,0.202424,-0.567361,0.0205945,0.203459,0.213375,0.043413,0.0313105,104,55
1414,952.616,820.511,893.076,-0.768603,0.273709,-0.578216,0.0159253,0.535768,0.257732,0.138085,0.0429583,109,54
352,937.854,807.65,894.237,0.0362672,-0.0498641,-0.998097,0.0134639,0.15391,0.21576,0.0332076,0.0179254,323,3
1533,946.409,810.857,894.167,0.778458,-0.392674,-0.489704,0.00820079,0.230856,0.138751,0.0320314,0.0235937,296,60
1140,948.967,814.245,895.685,-0.0633715,-0.990723,0.120217,0.013776,0.211681,0.279557,0.059177,0.0417957,183,83
1137,942.749,808.768,896.038,-0.475375,0.451607,-0.75503,0.00753576,0.350964,0.329951,0.115801,0.0591949,133,40
1134,948.075,815.147,897.834,-0.987837,-0.15482,-0.0144491,0.0125427,0.250315,0.395,0.0988743,0.0584979,81,89
1363,951.747,818.96,893.09,-0.348759,0.91841,-0.18679,0.0211921,0.300983,0.171725,0.0516864,0.0400464,159,79
1133,949.885,815.391,893.321,-0.638469,0.341295,-0.689837,0.00457588,0.267962,0.0907207,0.0243097,0.0162193,118,46
1131,942.398,809.003,894.78,0.00162018,-0.369214,-0.929343,0.013998,0.201249,0.101418,0.0204103,0.0133869,359,21
420,952.324,822.077,895.048,-0.709112,-0.616972,0.34133,0.0154847,0.243731,0.201543,0.0491222,0.0337655,228,70
1129,947.29,811.942,894.76,0.520954,-0.807944,-0.275379,0.00566104,0.102335,0.165077,0.0168932,0.0114827,327,74
1668,948.486,815.783,897.727,-0.564241,0.556181,-0.61016,0.0135946,0.698734,0.467745,0.326829,0.184443,134,52
1508,939.884,806.926,895.676,0.0850494,-0.983905,-0.157155,0.0124796,0.209462,0.150062,0.0314323,0.0294909,355,80
1234,944.719,810.247,896.456,-0.633702,0.618304,-0.46489,0.0135713,0.183723,0.151515,0.0278368,0.0213602,134,62
1128,938.286,806.23,896.564,-0.830954,0.537541,0.14341,0.0101677,0.129751,0.173428,0.0225025,0.0175442,302,81
1124,950.434,818.755,897.5,0.211558,-0.962991,0.167009,0.0148528,0.376252,0.39824,0.149839,0.0305765,167,80
283,952.53,824.163,894.899,0.324094,-0.9298,-0.174455,0.0116877,0.112288,0.1536,0.0172475,0.00777044,340,79
1569,949.804,815.151,894.4,-0.971873,0.235152,-0.0129173,0.0129366,0.172997,0.592091,0.10243,0.0652246,103,89
1120,946.841,813.251,896.687,-0.593941,0.629415,-0.50107,0.0142502,0.302385,0.544413,0.164622,0.0720715,136,59
596,952.674,820.237,893.711,-0.993608,0.0581329,0.0967625,0.00495417,0.0791402,0.103021,0.00815311,0.00719834,273,84
1117,946.373,812.263,896.623,-0.0746625,-0.995301,-0.0616634,0.0221212,0.413828,0.41785,0.172918,0.0708151,4,86
1115,941.549,809.065,895.01,0.395855,-0.887312,0.236593,0.0151921,0.187495,0.134306,0.0251817,0.01615,155,76
1110,945.096,810.832,896.053,-0.79179,0.468711,-0.391637,0.0111443,0.276226,0.291719,0.0805804,0.0394085,120,66
1109,940.228,806.803,896.704,0.0215372,-0.749288,0.661894,0.0141436,0.511061,0.484216,0.247464,0.111327,178,48
370,946.503,810.884,894.289,0.351124,-0.0936452,-0.931634,0.0131757,0.138797,0.120747,0.0167593,0.00588012,284,21
1108,942.22,808.498,897.398,-0.993676,0.023388,-0.109826,0.0131714,0.306859,0.272279,0.0835512,0.0548882,91,83
1106,939.055,806.982,895.146,-0.656962,-0.491646,-0.571564,0.0117824,0.295373,0.24242,0.0716044,0.0442232,53,55
680,948.957,814.553,895.373,-0.978208,-0.190259,-0.0831249,0.0162953,0.128257,0.120903,0.0155067,0.0120058,78,85
1271,945.699,810.277,894.765,-0.802468,0.568154,-0.182334,0.00905228,0.168566,0.358609,0.0604493,0.0241558,125,79
262,949.664,816.225,895.162,-0.0665989,0.0161891,-0.997648,0.0112557,0.183247,0.196806,0.0360641,0.0184754,103,3
1105,947.57,813.079,894.705,-0.202309,0.218241,-0.954695,0.0145901,0.235868,0.1143,0.0269598,0.010538,137,17
1375,938.528,807.961,893.748,0.292397,-0.567403,-0.769778,0.0199726,0.305641,0.355713,0.108721,0.0594611,332,39
1098,950.875,818.191,894.077,-0.799225,-0.418823,-0.431076,0.0261293,0.321978,0.362891,0.116843,0.0546957,62,64
1364,941.72,808.928,894.23,0.489519,-0.790444,-0.368197,0.0126072,0.159554,0.267895,0.0427439,0.0264117,328,68
1482,950.131,818.863,895.368,-0.770831,0.47929,-0.419643,0.0153262,0.281662,0.257106,0.0724169,0.0437693,121,65
1096,941.378,809.021,893.682,-0.542015,-0.807292,-0.233452,0.0119844,0.13903,0.166082,0.0230904,0.0175268,33,76
2087,946.64,811.442,894.645,0.273264,-0.953565,-0.126652,0.0125419,0.370255,0.345436,0.127899,0.0500268,344,82
1095,940.624,809.119,893.919,-0.0578995,-0.861727,-0.504059,0.0223489,0.179788,0.18827,0.0338487,0.0278547,3,59
1094,944.26,809.949,897.412,-0.833591,0.544753,0.0914922,0.0071724,0.24307,0.0974512,0.0236875,0.0211779,303,84
224,946.321,812.884,897.572,-0.00310617,-0.999898,-0.0139467,0.00795364,0.430895,0.374181,0.161233,0.0069926,0,89
665,937.686,808.073,893.69,-0.921816,0.387616,-0.00288543,0.00642277,0.19447,0.176087,0.0342436,0.0204867,112,89
1132,943.136,808.828,894.23,-0.52914,-0.690047,0.493808,0.0170812,0.211877,0.157098,0.0332854,0.0231468,217,60
429,951.616,820.471,895.754,0.612836,-0.748935,0.252049,0.0131517,0.150586,0.287481,0.0432905,0.0244073,140,75
1090,942.76,808.652,893.443,-0.305925,-0.813405,0.494755,0.00918629,0.148247,0.129935,0.0192624,0.0157405,200,60
1674,939.452,806.995,894.507,0.322911,-0.721748,-0.612216,0.0203819,0.489076,0.998084,0.488139,0.358484,335,52
1088,948.238,814.263,896.206,-0.586161,0.704431,-0.400241,0.0122325,0.148764,0.210367,0.0312949,0.020303,140,66
1087,949.793,817.831,895.325,-0.878065,0.159307,-0.451246,0.00940488,0.254368,0.188735,0.0480083,0.0290522,100,63
23,951.825,819.039,893.074,-0.30241,-0.0682575,-0.950731,0.020531,0.132099,0.171411,0.0226433,0.00823125,77,18
421,938.958,806.511,897.436,0.244136,-0.924099,-0.294005,0.00632921,0.0980346,0.109378,0.0107228,0.00983093,345,72
1086,941.602,808.962,893.107,-0.672262,-0.72617,-0.144015,0.0120363,0.225157,0.245052,0.055175,0.0386257,42,81
1567,943.555,808.385,894.495,-0.197521,-0.937844,-0.285367,0.0158767,0.189043,0.164496,0.0310967,0.0263519,11,73
1146,947.809,814.467,897.453,0.531929,-0.742675,-0.406798,0.0187604,0.247321,0.171251,0.042354,0.0253208,324,65
1084,950.131,815.738,894.643,-0.960761,-0.0915858,-0.261823,0.0147028,0.119277,0.107259,0.0127936,0.0111291,84,74
1176,951.18,817.525,893.31,-0.879479,-0.213027,-0.4256,0.0060689,0.124914,0.134164,0.016759,0.0147642,76,64
1083,947.163,813.92,897.192,0.67955,-0.663256,-0.313535,0.0138146,0.188825,0.254328,0.0480237,0.0209329,314,71
1468,950.838,817.19,893.627,-0.815213,0.44857,-0.366351,0.0125115,0.235825,0.177162,0.0417791,0.0302905,118,68
1082,949.418,817.835,895.77,-0.7831,0.275085,-0.557749,0.0126607,0.184002,0.31133,0.0572854,0.0375633,109,56
1256,946.93,811.372,893.094,-0.399895,0.718721,-0.568792,0.0129976,0.181584,0.255005,0.0463048,0.0317496,150,55
1147,946.414,811.903,895.503,-0.716297,0.180159,-0.674137,0.0179731,0.341602,0.24483,0.0836345,0.0550911,104,47
1081,950.008,818.019,897.172,-0.923137,0.293823,-0.247964,0.0161562,0.146644,0.197383,0.028945,0.0248705,107,75
98,953.014,823.39,897.008,-0.8165,0.317071,-0.482487,0.010555,0.12645,0.161289,0.020395,0.0144213,111,61
1080,943.098,808.71,893.833,-0.523684,0.634849,-0.568086,0.00952622,0.125749,0.172527,0.0216951,0.0145358,140,55
1413,942.067,808.661,893.122,-0.140688,-0.977292,-0.158455,0.0127361,0.537584,0.32806,0.17636,0.119737,8,80
1290,952.838,821.289,893.063,-0.936535,-0.177645,0.302233,0.0120367,0.264196,0.147671,0.039014,0.0336033,259,72
1359,952.974,821.008,894.091,-0.652745,0.380963,-0.654821,0.0121939,0.398918,0.671984,0.268066,0.11891,120,49
1077,941.816,808.874,895.307,-0.14849,-0.984609,-0.0921741,0.0126819,0.267105,0.220239,0.058827,0.0290397,8,84
2036,948.073,812.97,893.78,-0.751364,0.6418,-0.153445,0.0107864,0.399232,0.152928,0.0610536,0.0461471,130,81
1621,942.541,808.639,893.097,0.0959509,-0.98342,0.153879,0.0167261,0.426814,0.22559,0.096285,0.0541548,174,81
1303,952.183,819.896,894.516,-0.825555,0.450059,0.340448,0.0178363,0.234036,0.179417,0.04199,0.036444,298,70
901,947.795,813.241,895.409,-0.9593,0.00821735,-0.28227,0.00960257,0.148655,0.129982,0.0193225,0.0182113,90,73
1097,942.829,808.822,895.936,0.715175,-0.696546,0.0578698,0.0198774,0.364256,0.24962,0.0909257,0.0437571,134,86
512,943.182,809.223,897.187,-0.449068,0.730164,-0.514975,0.016834,0.134104,0.122889,0.0164799,0.010847,148,59
1076,937.819,806.394,897.809,-0.45745,-0.852015,-0.254578,0.0152281,0.332514,0.422179,0.14038,0.101057,28,75
1071,944.678,811.187,897.429,-0.050196,-0.854155,0.51759,0.0131699,0.199257,0.260751,0.0519566,0.0453025,183,58
145,952.643,821.557,893.74,-0.945973,0.170535,0.275776,0.00718589,0.070966,0.100642,0.00714217,0.00500628,280,73
1068,950.32,819.506,896.105,0.981759,-0.188594,-0.0241007,0.0131214,0.184723,0.701926,0.129662,0.0158645,280,88
345,949.989,815.853,894.964,-0.837094,-0.418558,0.352254,0.0158745,0.146223,0.133298,0.0194912,0.0135466,243,69
1067,948.434,813.46,894.01,0.343989,-0.861871,0.372625,0.00579725,0.14352,0.118338,0.0169838,0.0136565,158,68
1066,950.114,816.305,894.201,0.246085,-0.75743,-0.604766,0.0117546,0.150737,0.109617,0.0165233,0.0108109,342,52
1065,938.564,807.604,894.222,-0.722841,-0.678802,-0.129338,0.0148152,0.128357,0.393079,0.0504544,0.0304958,46,82
1064,939.908,806.885,897.802,0.274953,-0.808036,-0.521036,0.00711284,0.186861,0.110836,0.0207109,0.018019,341,58
1170,949.333,818.059,895.883,-0.744155,-0.210786,-0.633879,0.00916386,0.268364,0.179969,0.0482973,0.0379613,74,50
1061,952.978,820.552,893.976,-0.975075,0.125369,0.183059,0.00919123,0.140351,0.103053,0.0144636,0.0138832,277,79
1324,941.28,808.928,893.722,0.655895,-0.52591,-0.541497,0.00850937,0.419327,0.543889,0.228068,0.134329,308,57
1060,942.197,808.95,895.8,-0.240788,-0.970089,-0.0307854,0.012276,0.129504,0.200716,0.0259935,0.0143854,13,88
1815,950.18,816.324,893.921,0.461809,-0.833019,-0.30465,0.013381,0.209928,0.123938,0.0260181,0.0227723,330,72
1574,947.915,812.851,894.173,0.841456,-0.519115,-0.149903,0.0146256,0.214662,0.130266,0.0279632,0.0241476,301,81
1058,951.176,817.864,893.146,-0.515443,-0.118019,0.848758,0.0164362,0.11801,0.126905,0.014976,0.0101047,257,31
1056,951.133,817.957,893.142,-0.713352,0.163634,0.681434,0.0164749,0.10494,0.109599,0.0115013,0.00817339,282,47
910,951.213,819.349,894.784,-0.797806,0.26761,-0.540268,0.0166888,0.294906,0.282992,0.0834561,0.0410092,108,57
1099,947.343,813.915,897.4,0.274026,-0.714141,-0.644137,0.0173052,0.257026,0.144529,0.0371477,0.0212908,339,49
1050,938.608,807.57,894.47,-0.34497,-0.91677,0.201316,0.0125248,0.209043,0.154224,0.0322395,0.0296043,200,78
1049,947.42,812.692,895.087,0.837286,-0.183904,-0.51491,0.0141946,0.206051,0.129936,0.0267735,0.0124349,282,59
447,948.053,813.638,895.935,-0.916814,0.193369,-0.349372,0.00447059,0.163478,0.122321,0.0199967,0.00958635,101,69
1048,941.243,807.993,897.835,-0.453251,0.228628,-0.861564,0.0151174,0.389716,0.148527,0.0578831,0.0339218,116,30
560,949.371,817.088,897.199,0.0139877,-0.992171,-0.124102,0.0169346,0.115153,0.110966,0.0127781,0.0114264,359,82
1047,949.366,815.383,895.524,-0.851892,-0.28483,-0.439491,0.016763,0.109472,0.183314,0.0200677,0.0154255,71,63
376,940.381,807.281,897.246,-0.88375,0.4414,0.155412,0.00988109,0.200378,0.163001,0.0326617,0.0209316,296,81
1130,952.67,820.101,893.416,-0.999706,0.0185776,-0.0155917,0.0147787,0.14529,0.105543,0.0153342,0.0148994,91,89
1046,952.151,821.068,895.753,-0.975515,-0.0421207,-0.21586,0.0130924,0.234816,0.121272,0.0284766,0.0267314,87,77
1949,941.767,808.952,893.673,0.0101342,-0.876017,0.482174,0.0197917,0.528506,0.72382,0.382543,0.209863,179,61
380,951.961,819.595,894.358,0.513751,-0.783553,0.349434,0.0174841,0.157159,0.0989679,0.0155536,0.00943341,146,69
1059,952.976,820.275,894.01,-0.951396,-0.275151,0.138337,0.00864133,0.16686,0.0974892,0.016267,0.015132,253,82
188,948.061,815.266,897.904,-0.284379,0.317457,-0.904627,0.011203,0.093052,0.0770845,0.00717286,0.00501246,138,25
1045,949.798,817.735,897.137,0.733355,-0.671264,-0.107676,0.0167647,0.137395,0.314567,0.0432198,0.0198602,312,83
1042,943.799,809.798,897.798,-0.267675,0.615048,-0.741664,0.016524,0.533896,0.461014,0.246133,0.129619,156,42
1655,945.368,810.106,894.728,-0.752503,0.356489,-0.553764,0.0177313,0.267738,0.190582,0.0510262,0.0298891,115,56
1202,938.904,808.437,893.186,-0.712099,0.601547,0.362017,0.0139502,0.217784,0.175414,0.0382025,0.0193731,310,68
1041,940.838,808.937,893.076,0.326428,-0.810842,0.485777,0.0106749,0.138421,0.16408,0.0227121,0.0173905,158,60
1741,947.519,812.209,893.661,-0.141795,0.435779,-0.888814,0.0154625,0.293653,0.221623,0.0650803,0.0390861,161,27
1040,938.2,806.377,897.636,0.385617,-0.840911,0.379696,0.0137827,0.227263,0.170792,0.0388146,0.0323131,155,67
1945,951.133,817.624,893.448,-0.961882,-0.0231075,-0.272486,0.0204801,0.428118,0.545598,0.23358,0.116328,88,74
1036,948.444,816.591,896.428,-0.834649,0.55065,-0.0121104,0.0164279,0.159093,0.193435,0.0307742,0.022779,123,89
1400,948.709,813.397,893.077,-0.547415,0.407193,-0.731116,0.0170016,0.848889,0.342618,0.290844,0.151028,126,43
1034,942.329,808.819,897.087,0.908643,-0.394851,-0.13587,0.0179432,0.173291,0.17946,0.0310988,0.0203855,293,82
2029,944.136,810.018,895.909,-0.0707265,-0.99746,0.00848967,0.0257732,0.763326,0.693751,0.529558,0.273994,184,89
1315,939.233,806.671,895.656,0.0628134,-0.933917,0.351927,0.0133963,0.450262,0.380679,0.171405,0.10169,176,69
1032,938.328,806.66,895.25,-0.248349,-0.914415,-0.319637,0.0176627,0.143707,0.23634,0.0339636,0.023204,15,71
1855,948.292,813.615,895.282,0.687929,-0.46562,-0.556733,0.0132845,0.478674,0.477161,0.228405,0.153999,304,56
1339,944.826,809.365,893.381,-0.959352,0.222095,-0.174118,0.014451,0.230928,0.157811,0.0364429,0.0246139,103,79
1031,952.327,823.051,894.224,-0.843939,-0.534707,-0.0430723,0.0139575,0.346254,0.381212,0.131996,0.1067,57,87
1764,950.365,818.777,895.159,-0.559953,0.36089,-0.745795,0.02535,2.06105,1.78939,3.68802,2.01942,122,41
1734,949.823,818.265,895.47,0.712714,-0.522218,-0.468324,0.011533,0.684824,0.239772,0.164201,0.0933246,306,62
1029,949.695,818.903,895.942,-0.787041,0.477958,-0.390029,0.0151999,0.242094,0.108366,0.0262349,0.0206833,121,67
1028,942.572,808.679,896.043,0.0409273,0.710811,-0.702191,0.0121179,0.183238,0.188901,0.0346138,0.0267489,183,45
1783,946.627,813.091,897.126,-0.813259,0.493265,-0.308706,0.0177836,0.410165,0.210501,0.0863404,0.070826,121,72
555,949.789,819.119,895.832,-0.715751,0.509786,-0.477304,0.00869289,0.105689,0.154693,0.0163494,0.0119029,125,61
1501,950.597,816.712,894.323,-0.56901,0.750409,-0.336323,0.014275,0.200656,0.228329,0.0458155,0.0296955,142,70
1319,942.587,808.791,893.987,-0.291484,-0.895276,0.336924,0.0166132,0.235753,0.155605,0.0366842,0.0307365,198,70
1027,948.543,815.251,896.385,-0.578407,0.632796,-0.514796,0.0123512,0.362374,0.30351,0.109984,0.0602382,137,59
1025,944.313,809.762,895.218,-0.439853,0.20072,-0.875352,0.0124693,0.270034,0.196855,0.0531576,0.0227821,114,28
1148,941.034,808.944,893.407,0.54812,-0.670668,-0.499769,0.0117512,0.285451,0.364534,0.104057,0.0536915,320,60
1618,939.985,806.795,895.889,-0.589536,-0.767179,-0.252752,0.0211297,0.51336,0.432807,0.222186,0.154607,37,75
1024,950.577,818.47,894.929,-0.12818,0.0467734,-0.990647,0.0168384,0.238326,0.271984,0.064821,0.0328998,110,7
1336,947.09,812.465,895.602,0.626845,-0.768045,0.131043,0.0135098,0.321837,0.163949,0.0527649,0.0441185,140,82
1145,938.054,806.72,895.054,-0.0446353,-0.552104,-0.832579,0.00944528,0.213247,0.299461,0.0638591,0.0475205,4,33
945,938.031,806.844,894.929,0.515944,-0.728559,-0.450559,0.00614305,0.198904,0.167702,0.0333566,0.019013,324,63
1023,946.226,810.747,893.938,-0.654605,0.649384,-0.387031,0.0133747,0.160376,0.18369,0.0294594,0.0181653,134,67
77,951.679,820.532,895.802,-0.920484,0.347075,-0.179574,0.0120043,0.0962459,0.123772,0.0119125,0.00799273,110,79
1410,947.944,814.624,897.588,0.678145,-0.715281,-0.168794,0.0188461,0.31712,0.393208,0.124694,0.0495038,316,80
1114,946.248,812.274,896.442,0.235473,-0.879157,-0.41429,0.0184968,0.271299,0.25771,0.0699164,0.0436779,345,65
1345,936.922,805.792,896.345,0.222243,-0.946996,0.231962,0.0153774,0.208349,0.279592,0.0582529,0.0481752,166,76
1022,941.518,808.975,893.314,-0.643843,-0.60251,-0.471643,0.0136245,0.214665,0.172775,0.0370889,0.025793,46,61
1089,951.284,820.219,897.887,0.375877,-0.858123,-0.349774,0.0136031,0.17404,0.194067,0.0337754,0.0207552,336,69
1020,946.609,811.122,893.804,-0.409323,-0.847135,-0.338845,0.0155782,0.106456,0.164074,0.0174666,0.0127415,25,70
1019,944.663,810.31,896.133,-0.67941,0.325121,-0.657798,0.00976017,0.37188,0.323477,0.120295,0.0617813,115,48
1018,937.461,806.031,896.789,0.578514,-0.677188,0.454684,0.01375,0.207455,0.272117,0.056452,0.0324755,139,62
1907,940.218,807.005,897.003,-0.526494,0.777939,-0.342951,0.0194445,0.681738,0.671332,0.457673,0.21466,145,69
1016,945.232,811.664,897.487,0.18377,-0.761782,0.621221,0.0165755,0.358909,0.363163,0.130343,0.0637773,166,51
1506,942.245,808.613,893.247,0.0579446,-0.953815,0.294752,0.0172541,0.180235,0.175953,0.031713,0.0269024,176,72
1014,947.051,812.417,895.452,-0.724903,0.537269,-0.431112,0.0144692,0.249686,0.209457,0.0522984,0.0398951,126,64
1481,952.979,820.423,893.908,-0.958736,0.176904,-0.222553,0.0136704,0.131262,0.250928,0.0329372,0.0305769,100,77
1011,937.783,808.174,893.486,0.447863,-0.892616,0.0515322,0.0232164,0.245203,0.407581,0.0999401,0.0608199,153,87
894,949.944,819.123,895.648,-0.695189,0.0998957,-0.711851,0.010875,0.313329,0.362752,0.11366,0.0768309,98,44
1010,952.685,820.098,893.322,-0.817735,0.514848,-0.257375,0.012738,0.178036,0.0875636,0.0155894,0.012818,122,75
736,945.743,811.525,896.519,-0.561341,-0.488789,-0.667819,0.0122892,0.232805,0.305826,0.0711976,0.0335781,48,48
1505,944.565,810.977,897.376,-0.720779,0.251175,-0.646056,0.0205708,0.602613,0.574347,0.346109,0.229444,109,49
987,940.114,806.979,897.206,0.476104,-0.879368,0.0060411,0.0135504,0.270555,0.20496,0.0554528,0.0349071,151,89
1008,937.993,806.326,897.356,-0.285135,-0.866674,0.409358,0.0180448,0.281673,0.328783,0.0926094,0.0676548,198,65
1385,944.59,810.079,895.916,0.543452,-0.837144,-0.0620471,0.0111652,0.335802,0.191168,0.0641945,0.061638,327,86
1187,937.892,807.911,893.967,0.178636,-0.949445,-0.258154,0.00840995,0.174588,0.1776,0.0310068,0.0255805,349,75
249,940.919,808.976,893.248,0.56957,-0.465702,-0.677283,0.00282089,0.123858,0.0495494,0.00613712,0.00457081,309,47
1005,949.501,814.896,894.275,0.229598,-0.447586,-0.864264,0.0146952,0.236835,0.12459,0.0295073,0.0139584,332,30
1004,938.955,806.694,895.427,-0.218323,-0.820964,-0.527591,0.0138872,0.170204,0.200645,0.0341506,0.0215601,14,58
1932,942.417,808.722,897.281,0.643067,-0.492736,-0.586239,0.0162272,1.92056,1.00826,1.93642,0.809374,307,54
1003,944.696,809.183,893.315,0.98198,-0.17926,0.0598478,0.0122818,0.161229,0.20759,0.0334696,0.010765,100,86
1947,946.661,813.215,897.71,-0.575515,0.654754,-0.48998,0.0240511,0.800461,0.663851,0.531387,0.233775,138,60
1069,952.772,821.368,894.768,-0.785506,-0.199221,-0.58591,0.0165624,0.278386,0.260828,0.072611,0.0438107,75,54
570,942.326,808.91,893.73,-0.70941,-0.582349,-0.396996,0.00537258,0.117027,0.166331,0.0194652,0.0132033,50,66
1039,938.368,807.726,894.302,-0.080629,-0.690378,-0.718942,0.0128678,0.225896,0.192418,0.0434664,0.0320549,6,44
1002,952.015,819.64,894.31,-0.989771,0.115677,-0.083498,0.0131707,0.162142,0.241016,0.0390787,0.0308678,96,85
897,942.538,808.77,896.183,-0.345061,0.912239,-0.220799,0.0153925,0.1942,0.181925,0.0353297,0.0208202,159,77
1057,948.844,813.951,893.473,0.360212,-0.735327,-0.574057,0.0111678,0.165536,0.12478,0.0206556,0.0109177,333,54
1466,936.812,806.238,895.101,-0.678711,0.734363,-0.00791533,0.015967,0.395296,0.441054,0.174347,0.0995991,137,89
